03:00:59,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.203.205.221,80,delivery.optimatic.com
03:01:03,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,130.211.23.130,80,growfoodsmart.com
03:01:09,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,23.23.103.57,80,metrics.brightcove.com
03:01:11,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,23.23.103.57,80,metrics.brightcove.com
03:01:11,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,146.20.128.124,80,t.lkqd.net
03:01:11,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,146.20.128.124,80,t.lkqd.net
03:01:11,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,146.20.128.124,80,t.lkqd.net
03:01:12,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,103.27.200.117,80,lakorn.guchill.com
03:01:13,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,146.20.128.124,80,t.lkqd.net
03:01:13,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,146.20.128.208,80,v.lkqd.net
03:01:13,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,146.20.128.124,80,t.lkqd.net
03:01:13,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,146.20.128.124,80,t.lkqd.net
03:01:14,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,146.20.128.124,80,t.lkqd.net
03:01:14,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,146.20.128.208,80,v.lkqd.net
03:01:18,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.87.195,80,ads.adaptv.advertising.com
03:01:18,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.87.195,80,ads.adaptv.advertising.com
03:01:18,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.87.195,80,ads.adaptv.advertising.com
03:01:18,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.87.195,80,ads.adaptv.advertising.com
03:01:18,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.87.195,80,ads.adaptv.advertising.com
03:01:18,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.87.195,80,ads.adaptv.advertising.com
03:01:18,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.87.195,80,ads.adaptv.advertising.com
03:01:18,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.87.195,80,ads.adaptv.advertising.com
03:01:19,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.87.195,80,ads.adaptv.advertising.com
03:01:19,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.87.195,80,ads.adaptv.advertising.com
03:01:19,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.87.195,80,ads.adaptv.advertising.com
03:01:19,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.87.195,80,ads.adaptv.advertising.com
03:01:19,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.87.195,80,ads.adaptv.advertising.com
03:01:19,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.87.195,80,ads.adaptv.advertising.com
03:01:19,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.87.195,80,ads.adaptv.advertising.com
03:01:19,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.87.195,80,ads.adaptv.advertising.com
03:01:19,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.87.195,80,ads.adaptv.advertising.com
03:01:19,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.87.195,80,ads.adaptv.advertising.com
03:01:19,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.87.195,80,ads.adaptv.advertising.com
03:01:20,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.87.195,80,ads.adaptv.advertising.com
03:01:20,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.204.48.53,80,delivery.optimatic.com
03:01:21,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.87.195,80,ads.adaptv.advertising.com
03:01:21,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,192.229.232.93,80,redir.adap.tv
03:01:22,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,146.20.128.208,80,v.lkqd.net
03:01:25,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,146.20.128.208,80,v.lkqd.net
03:01:28,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,146.20.128.208,80,v.lkqd.net
03:01:29,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,146.20.128.123,80,t.lkqd.net
03:01:29,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,146.20.128.123,80,t.lkqd.net
03:01:30,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,54.230.159.137,80,cdn.optimatic.com
03:01:31,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,54.230.159.137,80,cdn.optimatic.com
03:01:32,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,103.27.200.117,80,lakorn.guchill.com
03:01:34,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.135.75,80,ads.adaptv.advertising.com
03:01:35,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,146.20.132.234,80,ssp.lkqd.net
03:01:36,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,192.229.232.93,80,redir.adap.tv
03:01:36,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,146.20.132.234,80,ssp.lkqd.net
03:01:37,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.135.75,80,ads.adaptv.advertising.com
03:01:39,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.135.75,80,ads.adaptv.advertising.com
03:01:39,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.135.75,80,ads.adaptv.advertising.com
03:01:39,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,192.229.232.93,80,redir.adap.tv
03:01:39,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.135.75,80,ads.adaptv.advertising.com
03:01:47,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.135.75,80,ads.adaptv.advertising.com
03:01:47,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,146.20.132.234,80,ssp.lkqd.net
03:01:49,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,146.20.132.234,80,ssp.lkqd.net
03:01:51,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,34.198.147.95,80,tracking.optimatic.com
03:01:53,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,54.230.159.137,80,cdn.optimatic.com
03:01:53,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,54.230.159.137,80,cdn.optimatic.com
03:01:59,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,192.229.232.93,80,redir.adap.tv
03:01:59,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,192.229.232.93,80,redir.adap.tv
03:02:06,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.166.254,80,ads.adaptv.advertising.com
03:02:07,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,146.20.132.234,80,ssp.lkqd.net
03:02:14,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,54.230.159.31,80,js.ad-score.com
03:02:14,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,54.230.159.31,80,js.ad-score.com
03:02:15,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,54.230.159.31,80,js.ad-score.com
03:02:17,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,161.202.28.158,80,c.securepaths.com
03:02:19,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,69.172.216.111,80,dt.adsafeprotected.com
03:02:20,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.166.254,80,ads.adaptv.advertising.com
03:02:20,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.166.254,80,ads.adaptv.advertising.com
03:02:20,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.166.254,80,ads.adaptv.advertising.com
03:02:20,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.166.254,80,ads.adaptv.advertising.com
03:02:20,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.166.254,80,ads.adaptv.advertising.com
03:02:21,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.166.254,80,ads.adaptv.advertising.com
03:02:21,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.166.254,80,ads.adaptv.advertising.com
03:02:21,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,69.172.216.111,80,dt.adsafeprotected.com
03:02:22,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,103.27.200.117,80,lakorn.guchill.com
03:02:24,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,69.172.216.111,80,dt.adsafeprotected.com
03:02:27,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,151.101.9.62,80,manifest.prod.boltdns.net
03:02:27,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,151.101.9.62,80,manifest.prod.boltdns.net
03:02:32,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,103.27.200.117,80,lakorn.guchill.com
03:02:34,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.9.74.110,80,log.adaptv.advertising.com
03:02:34,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.9.74.110,80,log.adaptv.advertising.com
03:02:34,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,146.20.132.240,80,ssp.lkqd.net
03:02:35,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,146.20.132.240,80,ssp.lkqd.net
03:02:35,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,146.20.132.240,80,ssp.lkqd.net
03:02:35,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,146.20.132.240,80,ssp.lkqd.net
03:02:35,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,146.20.132.240,80,ssp.lkqd.net
03:02:36,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.9.74.110,80,log.adaptv.advertising.com
03:02:39,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,146.20.132.240,80,ssp.lkqd.net
03:02:39,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,146.20.129.37,80,t.lkqd.net
03:02:40,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,146.20.129.37,80,t.lkqd.net
03:02:41,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,146.20.132.240,80,ssp.lkqd.net
03:02:41,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.200.17.82,80,vast.ssp.optimatic.com
03:02:41,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.200.17.82,80,vast.ssp.optimatic.com
03:02:42,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,103.27.200.117,80,lakorn.guchill.com
03:02:45,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,103.27.200.117,80,lakorn.guchill.com
03:02:46,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:46,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:46,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:46,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:47,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,54.230.159.169,80,cdn.optimatic.com
03:02:47,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:47,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:47,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:47,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:47,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:47,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:47,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:47,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:47,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:47,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:47,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:47,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:47,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:47,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:47,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:47,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:47,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:47,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:47,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:47,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:47,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:47,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:47,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:47,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:47,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,54.230.159.169,80,cdn.optimatic.com
03:02:48,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:48,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:48,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:48,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:48,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:48,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:48,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:48,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,103.27.200.117,80,lakorn.guchill.com
03:02:50,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:50,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:50,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:51,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.74.113.152,80,ads.adaptv.advertising.com
03:02:51,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,103.27.200.117,80,lakorn.guchill.com
03:02:52,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,192.229.232.93,80,redir.adap.tv
03:02:53,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.166.254,80,ads.adaptv.advertising.com
03:02:53,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.166.254,80,ads.adaptv.advertising.com
03:02:54,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,103.27.200.117,80,lakorn.guchill.com
03:02:55,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.166.254,80,ads.adaptv.advertising.com
03:02:56,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,192.229.232.93,80,redir.adap.tv
03:02:56,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.166.254,80,ads.adaptv.advertising.com
03:02:56,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.166.254,80,ads.adaptv.advertising.com
03:02:56,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,146.20.128.202,80,ssp.lkqd.net
03:02:56,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.166.254,80,ads.adaptv.advertising.com
03:02:56,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.166.254,80,ads.adaptv.advertising.com
03:02:56,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.166.254,80,ads.adaptv.advertising.com
03:02:57,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,146.20.128.202,80,ssp.lkqd.net
03:02:57,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.166.254,80,ads.adaptv.advertising.com
03:02:59,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,130.211.23.130,80,growfoodsmart.com
03:02:59,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,192.229.232.93,80,redir.adap.tv
03:02:59,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,192.229.232.93,80,redir.adap.tv
03:03:00,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.166.254,80,ads.adaptv.advertising.com
03:03:00,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.201.1.54,80,s.update.wtag.adaptv.advertising.com
03:03:00,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.166.254,80,ads.adaptv.advertising.com
03:03:00,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.76.166.254,80,ads.adaptv.advertising.com
03:03:00,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,192.229.232.93,80,redir.adap.tv
03:03:01,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.201.1.54,80,s.update.wtag.adaptv.advertising.com
03:03:17,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,103.27.200.117,80,lakorn.guchill.com
03:03:18,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,112.121.153.123,80,www.maepeng.com
03:03:18,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,50.16.193.76,80,metrics.brightcove.com
03:03:18,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,50.16.193.76,80,metrics.brightcove.com
03:03:20,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,103.27.200.117,80,lakorn.guchill.com
03:03:23,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,146.20.128.211,80,t.lkqd.net
03:03:24,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,146.20.128.211,80,t.lkqd.net
03:03:29,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,146.20.128.211,80,t.lkqd.net
03:03:29,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,146.20.128.211,80,t.lkqd.net
03:03:31,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,104.90.213.177,80,players.brightcove.net
03:03:32,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,151.101.9.62,80,manifest.prod.boltdns.net
03:03:32,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,151.101.9.62,80,manifest.prod.boltdns.net
03:03:32,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,151.101.9.62,80,manifest.prod.boltdns.net
03:03:33,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,35.186.254.27,80,robo.departapp.com
03:03:35,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,23.209.180.8,80,bcboltbbtv-a.akamaihd.net
03:03:35,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,23.209.180.8,80,bcboltbbtv-a.akamaihd.net
03:03:35,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,23.209.180.8,80,bcboltbbtv-a.akamaihd.net
03:03:36,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,23.209.180.8,80,bcboltbbtv-a.akamaihd.net
03:03:36,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,23.209.180.8,80,bcboltbbtv-a.akamaihd.net
03:03:36,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,23.209.180.8,80,bcboltbbtv-a.akamaihd.net
03:03:39,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.220.234.155,80,ads.adaptv.advertising.com
03:03:39,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.220.234.155,80,ads.adaptv.advertising.com
03:03:39,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.220.234.155,80,ads.adaptv.advertising.com
03:03:39,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.220.234.155,80,ads.adaptv.advertising.com
03:03:40,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.220.234.155,80,ads.adaptv.advertising.com
03:03:40,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.220.234.155,80,ads.adaptv.advertising.com
03:03:40,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.220.234.155,80,ads.adaptv.advertising.com
03:03:40,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.220.234.155,80,ads.adaptv.advertising.com
03:03:40,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.220.234.155,80,ads.adaptv.advertising.com
03:03:40,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.220.234.155,80,ads.adaptv.advertising.com
03:03:40,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.220.234.155,80,ads.adaptv.advertising.com
03:03:40,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.220.234.155,80,ads.adaptv.advertising.com
03:03:40,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.220.234.155,80,ads.adaptv.advertising.com
03:03:41,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.220.234.155,80,ads.adaptv.advertising.com
03:03:41,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.220.234.155,80,ads.adaptv.advertising.com
03:03:41,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.220.234.155,80,ads.adaptv.advertising.com
03:03:41,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,52.220.234.155,80,ads.adaptv.advertising.com
03:03:43,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,103.27.200.117,80,lakorn.guchill.com
03:03:49,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,50.19.247.179,80,metrics.brightcove.com
03:03:51,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,50.19.247.179,80,metrics.brightcove.com
03:03:52,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,103.27.200.117,80,lakorn.guchill.com
03:03:52,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,50.19.247.179,80,metrics.brightcove.com
03:03:54,RMUn6ygryvv4Zrw@ku.ac.th,10.40.30.170,50.19.247.179,80,metrics.brightcove.com
